
millis,ldr_raw,ldr_ema,joyx_raw,joyx_ema,joyy_raw,joyy_ema,mic_raw,mic_ema,sw
1247523,236,236.0,512,512.4,520,520.0,46,45.6,0
1247574,235,235.8,513,512.5,520,520.0,45,45.5,0
1247624,236,235.8,513,512.6,520,520.0,46,45.6,0
1247674,235,235.6,512,512.5,519,519.7,45,45.4,0
1247724,236,235.7,512,512.4,520,519.8,45,45.3,0
1247774,236,235.8,513,512.5,520,519.9,45,45.3,0
1247824,236,235.8,513,512.6,520,519.9,45,45.2,0
1247874,235,235.6,512,512.5,521,520.2,46,45.4,0
1247924,236,235.7,512,512.4,520,520.1,45,45.3,0
1247974,236,235.8,512,512.3,520,520.1,46,45.5,0
1248024,235,235.6,512,512.2,520,520.1,45,45.4,0
1248074,236,235.7,513,512.4,521,520.3,46,45.5,0
1248124,235,235.5,512,512.3,520,520.2,46,45.6,0
1248174,236,235.6,512,512.2,520,520.2,46,45.7,0
1248224,235,235.5,512,512.2,520,520.1,45,45.5,0
1248274,236,235.6,512,512.1,521,520.3,46,45.7,0
1248324,235,235.5,512,512.1,520,520.3,45,45.5,0
1248374,236,235.6,512,512.1,520,520.2,46,45.6,0
1248424,235,235.4,512,512.1,520,520.1,45,45.5,0
1248474,236,235.6,512,512.0,520,520.1,46,45.6,0
1248524,235,235.4,512,512.0,520,520.1,45,45.4,0
1248574,235,235.3,512,512.0,520,520.1,46,45.6,0
1248624,236,235.5,512,512.0,520,520.0,46,45.7,0
1248674,235,235.4,512,512.0,521,520.3,45,45.5,0
1248724,236,235.5,512,512.0,520,520.2,46,45.6,0
1248774,235,235.4,512,512.0,520,520.2,46,45.7,0
1248824,236,235.5,512,512.0,520,520.1,46,45.8,0
1248874,235,235.4,512,512.0,520,520.1,45,45.6,0
1248924,236,235.6,513,512.3,520,520.1,46,45.7,0
1248974,235,235.4,512,512.2,520,520.1,46,45.8,0
1249024,236,235.6,513,512.4,520,520.0,46,45.8,0
1249074,235,235.4,512,512.3,520,520.0,46,45.9,0
1249124,236,235.6,512,512.2,520,520.0,45,45.7,0
1249174,235,235.4,512,512.2,521,520.3,46,45.7,0
1249224,236,235.6,512,512.1,520,520.2,47,46.1,0
1249274,235,235.4,512,512.1,520,520.1,46,46.0,0
1249324,236,235.6,512,512.1,520,520.1,46,46.0,0
1249374,235,235.4,512,512.1,520,520.1,46,46.0,0
1249424,236,235.6,512,512.0,520,520.1,45,45.8,0
1249474,236,235.7,512,512.0,520,520.0,46,45.8,0
1249524,236,235.8,512,512.0,521,520.3,45,45.6,0
1249574,236,235.8,513,512.3,520,520.2,46,45.7,0
1249624,236,235.9,512,512.2,520,520.2,45,45.5,0
1249674,236,235.9,512,512.1,521,520.4,46,45.7,0
1249724,235,235.7,512,512.1,520,520.3,46,45.7,0
1249774,236,235.8,512,512.1,520,520.2,45,45.6,0
1249824,235,235.6,512,512.1,520,520.2,46,45.7,0
1249874,236,235.7,513,512.3,519,519.9,45,45.5,0
1249924,235,235.5,513,512.5,519,519.7,46,45.6,0
1249974,236,235.6,512,512.4,520,519.7,45,45.5,0
1250024,236,235.7,512,512.3,519,519.6,46,45.6,0
1250074,235,235.5,512,512.2,520,519.7,46,45.7,0
1250124,236,235.7,512,512.1,521,520.0,46,45.8,0
1250174,236,235.7,513,512.4,520,520.0,45,45.6,0
1250224,236,235.8,513,512.5,521,520.2,46,45.7,0
1250274,235,235.6,512,512.4,520,520.2,46,45.8,0
1250324,236,235.7,512,512.3,520,520.1,46,45.8,0
1250374,236,235.8,513,512.5,520,520.1,45,45.6,0
1250424,236,235.8,512,512.4,520,520.1,46,45.7,0
1250475,236,235.9,512,512.3,520,520.1,45,45.5,0
1250525,235,235.7,512,512.2,521,520.3,46,45.7,0
1250575,236,235.7,512,512.1,520,520.2,45,45.5,0
1250625,236,235.8,512,512.1,520,520.2,46,45.6,0
1250675,235,235.6,513,512.3,520,520.1,46,45.7,0
1250725,236,235.7,512,512.3,520,520.1,45,45.5,0
1250775,236,235.8,513,512.4,520,520.1,46,45.7,0
1250825,236,235.8,512,512.3,519,519.8,45,45.5,0
1250875,237,236.1,512,512.2,521,520.1,46,45.6,0
1250925,235,235.8,512,512.2,520,520.1,47,46.0,0
1250975,236,235.9,512,512.1,520,520.1,46,46.0,0
1251025,235,235.7,513,512.4,520,520.0,45,45.7,0
1251075,236,235.7,513,512.5,521,520.3,46,45.8,0
1251125,235,235.6,512,512.4,520,520.2,46,45.8,0
1251175,235,235.4,512,512.3,521,520.4,46,45.9,0
1251225,236,235.6,512,512.2,520,520.3,46,45.9,0
1251275,236,235.7,512,512.2,520,520.2,46,45.9,0
1251325,235,235.5,512,512.1,520,520.2,46,46.0,0
1251375,236,235.6,512,512.1,520,520.1,47,46.2,0
1251425,236,235.7,512,512.1,520,520.1,46,46.2,0
1251475,235,235.5,513,512.3,520,520.1,45,45.9,0
1251525,236,235.7,512,512.2,520,520.1,46,45.9,0
1251575,235,235.5,512,512.2,520,520.0,45,45.7,0
1251625,236,235.6,513,512.4,520,520.0,46,45.8,0
1251675,235,235.5,512,512.3,520,520.0,46,45.8,0
1251725,236,235.6,512,512.2,521,520.3,46,45.9,0
1251775,236,235.7,512,512.2,519,520.0,45,45.6,0
1251825,236,235.8,513,512.4,519,519.7,45,45.5,0
1251875,235,235.6,512,512.3,520,519.8,46,45.6,0
1251926,236,235.7,512,512.2,520,519.8,47,46.0,0
1251976,236,235.8,513,512.4,520,519.9,46,46.0,0
1252026,236,235.8,513,512.6,521,520.2,45,45.7,0
1252076,236,235.9,512,512.4,521,520.4,46,45.8,0
1252126,236,235.9,512,512.3,520,520.3,45,45.6,0
1252176,236,235.9,512,512.2,520,520.2,46,45.7,0
1252226,235,235.7,513,512.4,520,520.2,45,45.5,0
1252276,236,235.8,512,512.3,521,520.4,46,45.6,0
1252326,235,235.6,512,512.2,521,520.5,45,45.5,0
1252376,236,235.7,513,512.4,520,520.4,46,45.6,0
1252426,235,235.5,513,512.6,519,520.0,46,45.7,0
1252476,236,235.6,513,512.7,520,520.0,45,45.5,0
1252526,235,235.5,512,512.5,521,520.3,45,45.4,0
1252576,236,235.6,513,512.6,520,520.2,45,45.3,0
1252626,235,235.5,512,512.5,521,520.4,46,45.5,0
1252676,235,235.3,512,512.4,520,520.3,47,45.9,0
1252726,236,235.5,512,512.3,521,520.5,46,45.9,0
1252776,235,235.4,512,512.2,519,520.1,45,45.7,0
1252826,236,235.5,512,512.1,520,520.1,46,45.8,0
1252876,236,235.7,512,512.1,520,520.1,45,45.6,0
1252926,235,235.5,513,512.3,520,520.0,46,45.7,0
1252976,235,235.4,513,512.5,520,520.0,45,45.5,0
1253026,235,235.3,512,512.4,520,520.0,46,45.6,0
1253076,235,235.2,512,512.3,520,520.0,45,45.5,0
1253126,236,235.4,512,512.2,520,520.0,46,45.6,0
1253176,235,235.3,512,512.2,520,520.0,46,45.7,0
1253226,236,235.5,512,512.1,520,520.0,47,46.0,0
1253276,235,235.4,513,512.3,520,520.0,45,45.8,0
1253326,236,235.5,512,512.3,520,520.0,45,45.6,0
1253376,236,235.6,512,512.2,520,520.0,46,45.7,0
1253426,235,235.5,512,512.1,520,520.0,46,45.8,0
1253476,236,235.6,512,512.1,520,520.0,46,45.8,0
1253526,235,235.5,512,512.1,520,520.0,45,45.6,0
1253576,236,235.6,512,512.1,520,520.0,46,45.7,0
1253626,235,235.4,513,512.3,520,520.0,45,45.5,0
1253676,236,235.6,512,512.2,520,520.0,46,45.7,0
1253726,235,235.4,513,512.4,520,520.0,45,45.5,0
1253776,236,235.6,513,512.6,520,520.0,46,45.6,0
1253826,235,235.4,512,512.4,519,519.8,46,45.7,0
1253876,236,235.6,513,512.6,520,519.8,46,45.8,0
1253926,235,235.4,513,512.7,520,519.9,45,45.6,0
1253976,235,235.3,512,512.5,520,519.9,46,45.7,0
1254026,236,235.5,513,512.6,520,519.9,45,45.5,0
1254076,235,235.4,512,512.5,520,519.9,45,45.4,0
1254126,235,235.3,512,512.4,521,520.2,45,45.3,0
1254176,235,235.2,513,512.5,520,520.2,45,45.2,0
1254226,236,235.4,512,512.4,520,520.1,46,45.4,0
1254276,236,235.6,512,512.3,520,520.1,45,45.3,0
1254326,236,235.7,512,512.2,520,520.1,46,45.5,0
1254376,235,235.5,512,512.2,520,520.0,46,45.6,0
1254426,236,235.6,512,512.1,520,520.0,46,45.7,0
1254476,235,235.5,512,512.1,521,520.3,44,45.3,0
1254526,236,235.6,513,512.3,520,520.2,45,45.2,0
1254576,235,235.5,513,512.5,520,520.2,46,45.4,0
1254626,235,235.3,512,512.4,520,520.1,45,45.3,0
1254676,235,235.3,513,512.5,520,520.1,46,45.5,0
1254726,236,235.4,512,512.4,520,520.1,45,45.4,0
1254776,236,235.6,512,512.3,520,520.0,46,45.5,0
1254827,235,235.4,513,512.5,520,520.0,45,45.4,0
1254877,236,235.6,512,512.4,520,520.0,46,45.5,0
1254927,235,235.4,512,512.3,520,520.0,45,45.4,0
1254977,236,235.6,512,512.2,520,520.0,46,45.6,0
1255027,235,235.4,512,512.1,520,520.0,45,45.4,0
1255077,236,235.6,512,512.1,520,520.0,46,45.6,0
1255127,235,235.4,512,512.1,520,520.0,47,45.9,0
1255177,236,235.6,512,512.1,520,520.0,46,45.9,0
1255227,235,235.4,512,512.0,520,520.0,44,45.5,0
1255277,236,235.6,513,512.3,519,519.8,45,45.3,0
1255327,235,235.4,513,512.5,520,519.8,46,45.5,0
1255377,236,235.6,512,512.3,520,519.9,45,45.4,0
1255427,235,235.4,512,512.3,521,520.1,46,45.5,0
1255477,237,235.8,512,512.2,520,520.1,46,45.7,0
1255527,236,235.9,513,512.4,520,520.1,45,45.5,0
1255577,235,235.6,513,512.5,520,520.1,45,45.4,0
1255627,235,235.5,512,512.4,521,520.3,46,45.5,0
1255677,235,235.4,513,512.6,521,520.5,45,45.4,0
1255727,236,235.5,513,512.7,520,520.4,46,45.5,0
1255777,236,235.6,512,512.5,519,520.0,45,45.4,0
1255827,236,235.7,512,512.4,520,520.0,46,45.6,0
1255877,235,235.5,512,512.3,520,520.0,45,45.4,0
1255927,236,235.7,512,512.2,520,520.0,45,45.3,0
1255977,235,235.5,512,512.2,520,520.0,46,45.5,0
1256027,236,235.6,512,512.1,520,520.0,45,45.4,0
1256077,235,235.5,513,512.3,520,520.0,46,45.5,0
1256127,236,235.6,512,512.3,520,520.0,45,45.4,0
1256177,235,235.5,513,512.4,520,520.0,46,45.5,0
1256227,236,235.6,512,512.3,520,520.0,47,45.9,0
1256278,236,235.7,512,512.2,520,520.0,46,45.9,0
1256328,235,235.5,513,512.4,520,520.0,44,45.4,0
1256378,236,235.6,512,512.3,520,520.0,46,45.6,0
1256428,235,235.5,513,512.5,519,519.8,44,45.2,0
1256478,236,235.6,512,512.4,520,519.8,45,45.1,0
1256528,235,235.5,512,512.3,521,520.1,45,45.1,0
1256578,235,235.3,513,512.5,521,520.3,46,45.3,0
1256628,235,235.3,512,512.3,520,520.2,46,45.5,0
1256678,236,235.4,512,512.3,520,520.2,46,45.6,0
1256728,235,235.3,513,512.4,520,520.1,45,45.5,0
1256778,235,235.2,512,512.3,521,520.4,46,45.6,0
1256828,236,235.4,512,512.2,521,520.5,46,45.7,0
1256878,236,235.6,513,512.4,520,520.4,45,45.5,0
1256928,236,235.7,512,512.3,520,520.3,46,45.6,0
1256978,235,235.5,513,512.5,521,520.5,45,45.5,0
1257028,236,235.6,513,512.6,520,520.4,46,45.6,0
1257078,235,235.5,512,512.5,519,520.0,45,45.5,0
1257128,236,235.6,512,512.3,520,520.0,45,45.3,0
1257178,234,235.2,512,512.3,521,520.3,45,45.3,0
1257228,236,235.4,512,512.2,520,520.2,46,45.4,0
1257278,235,235.3,512,512.1,521,520.4,46,45.6,0
1257328,236,235.5,512,512.1,521,520.5,45,45.4,0
1257378,235,235.4,513,512.3,520,520.4,46,45.6,0
1257428,236,235.5,512,512.2,520,520.3,45,45.4,0
1257478,236,235.6,512,512.2,520,520.2,46,45.6,0
1257528,235,235.5,513,512.4,520,520.2,47,45.9,0
1257578,236,235.6,512,512.3,520,520.1,47,46.2,0
1257628,235,235.5,512,512.2,520,520.1,45,45.9,0
1257678,236,235.6,512,512.2,520,520.1,46,45.9,0
1257728,235,235.4,513,512.4,520,520.1,45,45.7,0
1257778,236,235.6,512,512.3,520,520.0,46,45.8,0
1257828,236,235.7,512,512.2,520,520.0,44,45.3,0
1257878,235,235.5,513,512.4,520,520.0,46,45.5,0
1257928,236,235.6,512,512.3,520,520.0,46,45.6,0
1257978,236,235.7,512,512.2,520,520.0,45,45.5,0
1258028,235,235.5,512,512.2,520,520.0,46,45.6,0
1258078,235,235.4,512,512.1,519,519.8,46,45.7,0
1258128,236,235.6,512,512.1,520,519.8,45,45.5,0
1258178,236,235.7,513,512.3,520,519.9,45,45.4,0
1258228,235,235.5,512,512.2,520,519.9,46,45.5,0
1258278,235,235.4,512,512.2,520,519.9,45,45.4,0
1258328,236,235.5,513,512.4,520,519.9,46,45.6,0
1258378,235,235.4,512,512.3,520,520.0,45,45.4,0
1258428,236,235.5,512,512.2,520,520.0,46,45.6,0
1258478,235,235.4,512,512.2,520,520.0,45,45.4,0
1258528,236,235.6,513,512.4,521,520.2,45,45.3,0
1258578,236,235.7,513,512.5,520,520.2,45,45.2,0
1258628,236,235.8,512,512.4,520,520.1,46,45.4,0
1258678,236,235.8,512,512.3,519,519.8,45,45.3,0
1258728,235,235.6,512,512.2,520,519.9,45,45.2,0
1258778,236,235.7,512,512.2,520,519.9,45,45.2,0
1258828,236,235.8,512,512.1,520,519.9,46,45.4,0
1258878,235,235.6,512,512.1,520,520.0,45,45.3,0
1258928,236,235.7,512,512.1,520,520.0,45,45.2,0
1258978,236,235.8,512,512.1,520,520.0,46,45.4,0
1259028,235,235.6,512,512.0,520,520.0,45,45.3,0
1259078,236,235.7,512,512.0,520,520.0,46,45.5,0
1259128,235,235.5,512,512.0,520,520.0,45,45.4,0
1259179,236,235.6,512,512.0,521,520.2,46,45.5,0
1259229,235,235.5,512,512.0,520,520.2,45,45.4,0
1259279,236,235.6,512,512.0,520,520.1,46,45.5,0
1259329,236,235.7,512,512.0,521,520.4,45,45.4,0
1259379,236,235.8,512,512.0,520,520.3,45,45.3,0
1259429,235,235.6,513,512.3,520,520.2,45,45.2,0
1259479,236,235.7,512,512.2,521,520.4,46,45.4,0
1259529,235,235.5,512,512.1,521,520.5,46,45.6,0
1259579,235,235.4,512,512.1,520,520.4,45,45.4,0
1259629,235,235.3,512,512.1,520,520.3,46,45.6,0
1259679,235,235.2,512,512.1,521,520.5,45,45.4,0
1259729,236,235.4,512,512.0,520,520.4,46,45.6,0
1259779,235,235.3,512,512.0,520,520.3,45,45.4,0
1259829,236,235.5,513,512.3,520,520.2,46,45.6,0
1259879,235,235.4,512,512.2,521,520.4,45,45.4,0
1259929,236,235.5,513,512.4,521,520.6,46,45.6,0
1259979,237,235.9,512,512.3,520,520.4,44,45.2,0
1260029,236,235.9,512,512.2,520,520.3,46,45.4,0
1260079,235,235.7,512,512.2,521,520.5,46,45.5,0
1260129,236,235.8,513,512.4,520,520.4,45,45.4,0
1260179,235,235.6,512,512.3,520,520.3,45,45.3,0
1260229,235,235.4,512,512.2,520,520.2,45,45.2,0
1260279,236,235.6,512,512.2,520,520.2,45,45.2,0
1260329,235,235.4,512,512.1,520,520.1,45,45.1,0
1260379,236,235.6,512,512.1,520,520.1,46,45.3,0
1260429,235,235.4,513,512.3,520,520.1,45,45.3,0
1260479,236,235.6,512,512.2,520,520.0,46,45.4,0
1260529,235,235.4,512,512.2,520,520.0,45,45.3,0
1260579,236,235.6,513,512.4,520,520.0,46,45.5,0
1260630,236,235.7,512,512.3,520,520.0,45,45.4,0
1260680,235,235.5,513,512.5,520,520.0,45,45.3,0
1260730,235,235.4,512,512.3,521,520.3,45,45.2,0
1260780,235,235.3,512,512.3,520,520.2,45,45.2,0
1260830,236,235.5,512,512.2,520,520.1,46,45.4,0
1260880,235,235.3,512,512.1,520,520.1,45,45.3,0
1260930,236,235.5,512,512.1,520,520.1,46,45.5,0
1260980,235,235.4,513,512.3,519,519.8,45,45.3,0
1261030,236,235.5,513,512.5,521,520.1,46,45.5,0
1261080,235,235.4,513,512.6,519,519.8,45,45.4,0
1261130,236,235.6,513,512.7,520,519.9,46,45.5,0
1261180,235,235.4,512,512.5,520,519.9,44,45.2,0
1261230,236,235.6,513,512.7,520,519.9,46,45.4,0
1261280,235,235.4,512,512.5,521,520.2,45,45.3,0
1261330,236,235.6,512,512.4,519,519.9,46,45.5,0
1261380,236,235.7,513,512.5,520,519.9,45,45.3,0
1261430,236,235.8,512,512.4,520,519.9,46,45.5,0
1261480,236,235.8,512,512.3,520,520.0,45,45.4,0
1261530,236,235.9,512,512.2,520,520.0,46,45.5,0
1261580,235,235.6,513,512.4,521,520.2,46,45.7,0
1261630,236,235.7,512,512.3,520,520.2,45,45.5,0
1261680,236,235.8,512,512.2,520,520.1,46,45.6,0
1261730,236,235.9,512,512.2,520,520.1,45,45.5,0
1261780,236,235.9,512,512.1,520,520.1,46,45.6,0
1261830,235,235.7,512,512.1,520,520.1,45,45.4,0
1261880,236,235.7,512,512.1,520,520.0,46,45.6,0
1261930,235,235.6,513,512.3,520,520.0,45,45.4,0
1261980,236,235.7,512,512.2,520,520.0,46,45.6,0
1262030,235,235.5,512,512.2,520,520.0,45,45.4,0
1262080,236,235.6,512,512.1,521,520.3,46,45.6,0
1262130,235,235.5,513,512.3,520,520.2,46,45.7,0
1262180,236,235.6,512,512.3,520,520.1,46,45.8,0
1262230,235,235.5,513,512.4,520,520.1,46,45.8,0
1262280,235,235.3,512,512.3,520,520.1,45,45.6,0
1262330,235,235.3,513,512.5,520,520.1,46,45.7,0
1262380,235,235.2,513,512.6,520,520.0,45,45.5,0
1262430,236,235.4,513,512.7,521,520.3,46,45.7,0
1262480,237,235.8,513,512.8,520,520.2,45,45.5,0
1262530,236,235.8,513,512.8,520,520.2,46,45.6,0
1262580,235,235.6,512,512.6,520,520.1,45,45.5,0
1262630,236,235.7,512,512.5,520,520.1,46,45.6,0
1262680,235,235.5,512,512.4,521,520.3,47,45.9,0
1262730,235,235.4,513,512.5,520,520.2,46,46.0,0
1262780,235,235.3,512,512.4,521,520.4,45,45.7,0
1262830,236,235.5,512,512.3,520,520.3,45,45.5,0
1262880,235,235.4,512,512.2,520,520.2,45,45.4,0
1262930,236,235.5,513,512.4,520,520.2,45,45.3,0
1262980,235,235.4,512,512.3,520,520.1,45,45.2,0
1263030,235,235.3,513,512.5,520,520.1,45,45.2,0
1263080,235,235.2,512,512.4,520,520.1,46,45.4,0
1263130,235,235.2,513,512.5,521,520.3,44,45.0,0
1263180,235,235.1,513,512.6,520,520.2,46,45.3,0
1263230,235,235.1,513,512.7,520,520.2,44,45.0,0
1263280,236,235.3,512,512.5,521,520.4,46,45.2,0
1263330,235,235.2,512,512.4,521,520.5,45,45.2,0
1263380,236,235.4,512,512.3,521,520.7,46,45.4,0
1263430,236,235.6,512,512.2,521,520.7,45,45.3,0
1263480,235,235.4,514,512.7,520,520.6,46,45.5,0
1263531,236,235.6,512,512.5,520,520.4,45,45.3,0
1263581,236,235.7,512,512.4,521,520.6,46,45.5,0
1263631,235,235.5,513,512.5,520,520.4,46,45.6,0
1263681,236,235.6,513,512.7,520,520.3,45,45.5,0
1263731,236,235.7,512,512.5,520,520.2,46,45.6,0
1263781,235,235.5,513,512.6,521,520.4,45,45.5,0
1263831,235,235.4,512,512.5,520,520.3,46,45.6,0
1263881,235,235.3,513,512.6,521,520.5,46,45.7,0
1263931,236,235.5,512,512.4,521,520.6,46,45.8,0
1263981,235,235.4,512,512.3,520,520.5,45,45.6,0
1264031,235,235.3,512,512.3,521,520.6,46,45.7,0
1264081,235,235.2,512,512.2,520,520.4,45,45.5,0
1264131,236,235.4,512,512.1,520,520.3,46,45.6,0
1264181,235,235.3,512,512.1,520,520.3,46,45.7,0
1264231,236,235.5,513,512.3,520,520.2,45,45.5,0
1264281,235,235.4,512,512.2,521,520.4,45,45.4,0
1264331,236,235.5,512,512.2,520,520.3,45,45.3,0
1264381,236,235.6,512,512.1,520,520.2,46,45.5,0
1264431,235,235.5,512,512.1,520,520.2,46,45.6,0
1264481,236,235.6,512,512.1,520,520.1,46,45.7,0
1264531,235,235.5,512,512.1,520,520.1,45,45.5,0
1264581,236,235.6,512,512.0,520,520.1,46,45.6,0
1264631,235,235.4,512,512.0,520,520.1,45,45.5,0
1264681,236,235.6,513,512.3,521,520.3,46,45.6,0
1264731,235,235.4,512,512.2,520,520.2,45,45.5,0
1264781,236,235.6,512,512.2,521,520.4,45,45.3,0
1264831,236,235.7,512,512.1,520,520.3,45,45.3,0
1264881,235,235.5,514,512.6,520,520.2,46,45.4,0
1264931,235,235.4,512,512.4,520,520.2,45,45.3,0
1264982,236,235.5,512,512.3,520,520.1,45,45.2,0
1265032,235,235.4,513,512.5,520,520.1,46,45.4,0
1265082,236,235.6,512,512.4,520,520.1,45,45.3,0
1265132,236,235.7,512,512.3,520,520.1,46,45.5,0
1265182,235,235.5,513,512.5,520,520.0,45,45.4,0
1265232,236,235.6,512,512.3,521,520.3,46,45.5,0
1265282,235,235.5,512,512.3,520,520.2,45,45.4,0
1265332,236,235.6,512,512.2,521,520.4,46,45.5,0
1265382,235,235.5,513,512.4,520,520.3,45,45.4,0
1265432,236,235.6,513,512.5,520,520.2,46,45.6,0
1265482,236,235.7,513,512.7,520,520.2,45,45.4,0
1265532,235,235.5,512,512.5,520,520.1,46,45.6,0
1265582,235,235.4,512,512.4,520,520.1,46,45.7,0
1265632,236,235.5,512,512.3,520,520.1,46,45.8,0
1265682,236,235.7,512,512.2,521,520.3,46,45.8,0
1265732,235,235.5,512,512.2,520,520.2,46,45.9,0
1265782,236,235.6,513,512.4,520,520.2,46,45.9,0
1265832,235,235.5,513,512.5,520,520.1,45,45.7,0
1265882,236,235.6,512,512.4,520,520.1,46,45.8,0
1265932,235,235.4,512,512.3,520,520.1,45,45.6,0
1265982,236,235.6,512,512.2,520,520.1,45,45.4,0
1266032,235,235.4,513,512.4,520,520.0,46,45.6,0
1266082,236,235.6,512,512.3,521,520.3,47,45.9,0
1266132,235,235.4,512,512.2,520,520.2,45,45.7,0
1266182,235,235.3,513,512.4,520,520.2,45,45.5,0
1266232,236,235.5,512,512.3,520,520.1,46,45.6,0
1266282,235,235.4,513,512.5,520,520.1,45,45.5,0
1266332,236,235.5,513,512.6,520,520.1,46,45.6,0
1266382,235,235.4,512,512.5,520,520.0,45,45.5,0
1266432,236,235.5,512,512.3,520,520.0,46,45.6,0
1266482,235,235.4,512,512.3,520,520.0,45,45.4,0
1266532,236,235.6,513,512.4,520,520.0,46,45.6,0
1266582,235,235.4,513,512.6,520,520.0,44,45.2,0
1266632,235,235.3,512,512.4,520,520.0,46,45.4,0
1266682,235,235.2,512,512.3,520,520.0,45,45.3,0
1266732,236,235.4,513,512.5,520,520.0,46,45.5,0
1266782,235,235.3,513,512.6,520,520.0,45,45.4,0
1266832,236,235.5,512,512.5,519,519.8,46,45.5,0
1266882,235,235.4,512,512.3,520,519.8,46,45.6,0
1266932,235,235.3,512,512.3,520,519.9,46,45.7,0
1266982,236,235.5,513,512.4,521,520.1,45,45.5,0
1267032,235,235.3,512,512.3,520,520.1,45,45.4,0
1267082,235,235.3,513,512.5,520,520.1,46,45.6,0
1267132,235,235.2,513,512.6,521,520.3,45,45.4,0
1267182,235,235.1,512,512.5,521,520.5,46,45.6,0
1267232,236,235.4,512,512.4,520,520.4,45,45.4,0
1267282,236,235.5,513,512.5,520,520.3,46,45.6,0
1267332,235,235.4,513,512.6,520,520.2,46,45.7,0
1267382,236,235.5,512,512.5,520,520.2,46,45.8,0
1267432,235,235.4,513,512.6,520,520.1,45,45.6,0
1267482,236,235.6,513,512.7,519,519.8,46,45.7,0
1267532,235,235.4,512,512.5,520,519.9,46,45.8,0
1267582,236,235.6,513,512.6,520,519.9,46,45.8,0
1267632,236,235.7,512,512.5,520,519.9,45,45.6,0
1267682,235,235.5,512,512.4,520,519.9,45,45.5,0
1267732,236,235.6,512,512.3,520,520.0,45,45.3,0
1267782,236,235.7,512,512.2,521,520.2,46,45.5,0
1267832,236,235.8,513,512.4,520,520.2,46,45.6,0
1267883,235,235.6,513,512.6,520,520.1,45,45.5,0
1267933,236,235.7,513,512.7,521,520.3,47,45.9,0
1267983,235,235.5,512,512.5,519,520.0,45,45.6,0
1268033,236,235.6,512,512.4,521,520.3,46,45.7,0
1268083,235,235.5,512,512.3,519,519.9,45,45.5,0
1268133,236,235.6,512,512.2,520,520.0,46,45.7,0
1268183,236,235.7,512,512.2,519,519.7,46,45.7,0
1268233,236,235.8,513,512.4,520,519.8,46,45.8,0
1268283,235,235.6,512,512.3,521,520.1,46,45.9,0
1268333,235,235.4,513,512.5,520,520.1,45,45.6,0
1268383,236,235.6,512,512.3,520,520.1,46,45.7,0
1268433,235,235.4,512,512.3,521,520.3,45,45.5,0
1268483,236,235.6,513,512.4,520,520.2,46,45.7,0
1268533,235,235.4,513,512.6,520,520.2,45,45.5,0
1268583,236,235.6,513,512.7,520,520.1,46,45.6,0
1268633,235,235.4,512,512.5,520,520.1,46,45.7,0
1268683,235,235.3,512,512.4,520,520.1,47,46.0,0
1268733,235,235.2,512,512.3,520,520.1,45,45.8,0
1268783,235,235.2,512,512.2,521,520.3,46,45.8,0
1268833,235,235.1,513,512.4,520,520.2,45,45.6,0
1268883,235,235.1,513,512.6,520,520.2,46,45.7,0
1268933,234,234.8,513,512.7,521,520.4,46,45.8,0
1268983,235,234.9,512,512.5,520,520.3,45,45.6,0
1269033,235,234.9,513,512.6,520,520.2,45,45.4,0
1269083,235,234.9,512,512.5,520,520.2,45,45.3,0
1269133,236,235.2,512,512.4,520,520.1,46,45.5,0
1269183,235,235.1,512,512.3,520,520.1,45,45.4,0
1269233,236,235.4,512,512.2,520,520.1,46,45.5,0
1269283,235,235.3,512,512.1,520,520.0,45,45.4,0
1269334,236,235.5,512,512.1,520,520.0,46,45.5,0
1269384,235,235.3,512,512.1,520,520.0,46,45.7,0
1269434,236,235.5,512,512.1,520,520.0,46,45.7,0
1269484,235,235.4,512,512.0,520,520.0,44,45.3,0
1269534,235,235.3,512,512.0,520,520.0,45,45.2,0
1269584,236,235.5,513,512.3,520,520.0,45,45.2,0
1269634,235,235.3,512,512.2,520,520.0,46,45.4,0
1269684,235,235.3,512,512.2,520,520.0,45,45.3,0
1269734,235,235.2,512,512.1,520,520.0,46,45.5,0
1269784,236,235.4,512,512.1,520,520.0,46,45.6,0
1269834,235,235.3,513,512.3,520,520.0,45,45.4,0
1269884,236,235.5,512,512.2,520,520.0,46,45.6,0
1269934,234,235.1,512,512.2,520,520.0,44,45.2,0
1269984,236,235.3,513,512.4,520,520.0,46,45.4,0
1270034,235,235.2,513,512.5,519,519.8,45,45.3,0
1270084,236,235.4,513,512.7,520,519.8,46,45.5,0
1270134,235,235.3,512,512.5,521,520.1,45,45.4,0
1270184,236,235.5,513,512.6,520,520.1,46,45.5,0
1270234,236,235.6,513,512.7,520,520.1,45,45.4,0
